tweet,y
"[ 0.04884497  0.21817331  0.31195486 -0.16981079  0.28693613  0.08230135
 -0.02744006  0.9938132  -0.3447595  -0.06953326 -0.6759117  -0.20879541
  0.12053271  0.23913999 -0.53810716  0.10542074 -0.01780527  0.6183732
 -0.27747148 -0.76691735 -0.4871829  -0.1430738   0.7914916   0.48241156
  0.51491845 -0.21382646  0.08420862 -0.06144218 -0.36354232  0.2846864
 -0.13929066 -0.7770177  -0.17363407 -0.24204633 -0.31294212  0.35059065
  0.48219803 -0.01311158  0.01262556 -0.19163463  0.25088304 -0.46959743
 -0.04556086 -0.11543     0.7526109   0.35737127 -0.34899935 -0.4364629
  0.09472719  0.44719988]",0
"[-0.24460392  0.02951666 -0.22667363  0.16404179 -0.2247599  -0.10490245
  0.1293287   0.16191778 -0.04063122 -0.19603685  0.11985788  0.0849983
 -0.04937195 -0.01341301  0.20978533  0.13329542  0.09805384 -0.20170113
 -0.23775809 -0.27081934  0.22096942  0.28749007  0.36698806  0.23177001
  0.08461352 -0.05999133  0.18372639 -0.01658968 -0.11217953  0.14024395
 -0.0931342   0.06636382  0.00776995 -0.14506622 -0.08360499  0.32298428
  0.23608859 -0.0826194  -0.07289068 -0.0994814   0.329781   -0.15418291
 -0.05245831 -0.17497742  0.30529425  0.1739829  -0.12520695 -0.00362108
 -0.16896865 -0.03152678]",0
"[ 0.7049798   0.40724352  0.30515972 -0.00834193 -0.22557065 -0.535664
  0.4599642   0.16277009  0.06833119 -0.00113768 -0.4670415  -0.17274967
 -0.49407125  0.35159668 -0.15271518  0.45500267  0.12959544  0.33676618
 -0.5592688  -0.69292814 -0.24114412  0.25962532  0.43974882  0.05556754
 -0.29022133  0.4187076   0.2027392   0.11039513  0.29276526  0.38926
 -0.16280752 -0.0315146   0.63476145 -0.34856355  0.2053758   0.6374739
  0.2793166   0.11858939 -0.0993692  -0.13324782 -0.3406065   0.01130966
  0.07455139 -0.68210316  0.3221465   0.15083185 -0.10482084  0.2237044
 -0.34274074 -0.0996685 ]",0
"[ 0.08227028  0.16279869 -0.31580347  0.24187544 -0.02612624 -0.38557297
  0.30647525  0.42756462 -0.63503236 -0.5143647  -0.10633034  0.08658314
  0.19466646 -0.37654924  0.07250863 -0.4796959  -0.15604737 -0.17200167
 -0.3408428   0.23060602  0.16302167  0.32879964  0.23919538  0.45753822
 -0.25923184  0.4115102  -0.36466867 -0.21879707 -0.19886208 -0.02962349
  0.23502976 -0.26032966 -0.22471537  0.14814763 -0.35540143  0.17692699
 -0.14773072  0.6844586   0.51234293  0.19658847 -0.22998844 -0.11037819
 -0.20401995  0.15853071  0.0440834   0.2587005  -0.49988133  0.16433275
  0.03115858  0.15420815]",0
"[ 0.28085235 -0.11886641  0.17676252 -0.9872628   1.076182   -0.286932
  0.55566025  0.24672693 -0.10589229  0.6423873   0.03022631  0.57121605
  0.70395416  0.36952725  0.14984535 -0.21242698 -0.19469355 -0.6525453
 -0.7955817   0.69909024  0.24375902 -0.40715092  0.15104677 -0.07745703
 -0.2507505  -0.21784388 -0.37453005 -0.7033108   0.13103896 -0.04262183
  0.78788525 -0.07582632 -0.6002768   0.10662095 -0.40409532  0.11095179
  0.73249197  0.33987033 -0.25404638 -0.1690938  -0.4291673   0.4185764
 -0.08073078 -0.3802079  -0.00463805  0.13012008 -0.14640065 -0.9120107
  0.36622572  0.30976754]",0
"[-0.18808037  0.05282326  0.07028143 -0.02172218 -0.35116994 -0.17449094
  0.1264651   0.45050606 -0.0972001  -0.01654342 -0.07550949 -0.10977182
  0.05098793  0.12851502  0.25244406  0.26795167  0.13038817 -0.09418757
 -0.36100435 -0.20255868  0.3396749   0.19384654  0.4337866   0.20610884
  0.08423335 -0.03127077  0.16730437 -0.10663824 -0.0628217  -0.10744194
 -0.06316271  0.13086666 -0.05386528 -0.09467123  0.01107086  0.39215997
  0.14790474  0.01629476 -0.02133681 -0.09494219  0.46797922 -0.17809844
 -0.05225144 -0.24790835  0.5183054   0.1969318  -0.16062784 -0.10599667
 -0.03903839 -0.01329878]",0
"[-0.52700907 -0.5809582  -0.01547375 -0.6128578  -0.78507406 -0.5899493
 -0.42582434 -0.04315409 -1.0060024   0.19441096 -0.54344106  0.31771317
  0.20749995  0.70263445 -0.7961735   0.90605843  0.45148715  0.6141764
 -1.0153219  -1.4129874   1.6062714  -0.12003546  0.75804543  0.51357764
  0.638558    0.01934311  0.06085661 -0.64833564 -0.3490118  -0.28536132
  0.30385232 -0.5809489   0.35898292  1.444578    1.1147299  -0.2456967
  0.02440489  0.16647927  0.6974525  -0.14554983  0.48089635  0.48187017
  0.24663757 -0.73613286  0.5403094  -0.3214205   0.708934   -0.29165232
  1.5549022  -0.63422656]",0
"[-0.20875831  0.3459284   0.30988085  0.11152248 -0.02045157  0.7711658
  0.21174906  0.08994341  0.26283386 -0.13443628 -1.1384618   0.5779701
  0.13102664  0.1187474  -0.6687519   0.62296134  0.02062552  0.3362323
  0.2890236   0.55965275  0.01895524 -0.23168182  0.01224865 -0.5529004
  0.55988395 -0.6293118   0.31637368 -0.41926557  0.24567764  0.08515847
  0.67176795 -0.14878581 -0.21351235 -0.0586759  -0.10448432 -0.29179028
 -0.08144452  0.1885164  -0.08411272  0.11942163  0.19911115  0.3192272
 -0.18473311  0.7724366  -0.09100226  0.0118616  -0.19341035  0.39101797
  0.03011886 -0.171418  ]",1
"[ 8.18480551e-02 -1.97227612e-01  3.73743894e-03 -2.47891739e-01
 -2.43213475e-01 -2.12846056e-01  6.20890617e-01  7.52367020e-01
 -5.03626108e-01  2.11400129e-02  5.07067107e-02 -5.98779261e-01
  2.44596332e-01 -1.54038712e-01  2.28186488e-01  8.32498074e-02
 -1.17949426e-01 -7.57369399e-01 -5.63718557e-01 -3.15856993e-01
 -6.33420795e-02 -6.61467761e-02  2.36596942e-01  3.02756965e-01
  7.61294067e-02 -2.27613300e-01 -1.76686585e-01  4.90264177e-01
 -4.50180829e-01 -9.35273707e-01  5.24357259e-01  5.09731770e-02
  7.71438420e-01  8.87792185e-02  2.38828167e-01  4.47633117e-01
  2.93472826e-01 -3.55258323e-02  2.33981729e-01 -1.09460495e-01
  3.63022787e-04 -4.32103902e-01 -6.32642806e-01 -4.22789127e-01
  3.53588998e-01  6.80031478e-02 -3.82163197e-01  3.12631905e-01
  5.66568077e-01  3.21565717e-01]",0
"[ 0.43745074  0.15717533  0.16114153 -0.61464554 -0.884617   -0.45495832
  0.6514968  -0.1941477  -0.72195864  0.04420918 -1.2923379  -0.00606313
 -0.5829334   0.11065321 -1.1267927   0.9266434   0.02144487  0.34320197
 -0.12763983 -1.0487078  -0.5867644   0.61698616  0.67163926 -0.59232074
  0.79244566  0.09728263  0.01685322 -0.12346235 -0.5214831   0.15354113
 -0.08027314 -0.30499062  1.0545583  -0.48621368 -0.04384441  0.6230901
  0.6914835  -0.1741117   0.05873064  0.68327564 -0.7506739   0.85039496
  0.27209148  0.5365745   0.60601205 -0.12742266  0.9995553   0.2179249
  0.18014608 -0.15862578]",0
"[-1.15219124e-01 -2.33187936e-02  2.15768814e-01 -1.16264865e-01
 -1.35453254e-01 -7.88550079e-01  4.27700371e-01  1.45025954e-01
 -1.74849018e-01 -2.16191232e-01 -2.04845876e-01  1.79517582e-01
  7.38731921e-02  1.34705767e-01  2.48663276e-01  6.76451921e-02
  6.19537175e-01  3.37022275e-01 -5.54628015e-01 -5.05282462e-01
  7.06361175e-01  2.37613350e-01  3.49685252e-01  5.62170386e-01
  5.37906229e-01  2.77529716e-01 -2.23139599e-01 -1.73956543e-01
 -4.48428422e-01  3.13553184e-01 -5.41584373e-01 -1.31207004e-01
  2.74374038e-01  2.06269950e-01  1.37427181e-01  1.34276420e-01
  2.66464442e-01 -9.81259363e-05  3.17113727e-01 -1.89571023e-01
  3.33082169e-01  5.88623211e-02  4.60840583e-01 -1.70893252e-01
  5.93565106e-01  2.06973717e-01  6.29706308e-02 -4.46108282e-01
 -3.74988131e-02 -5.93325198e-02]",0
"[-0.09600085  0.5946106   0.05585885 -0.14551312 -0.0559922  -0.01281107
  0.69609463  0.26276827 -0.20724837  0.10316314 -0.8268415  -0.10825682
  0.12825564 -0.03690483 -0.23304313  0.34169507  0.12980384  0.03185339
 -0.20030044 -0.26263577 -0.14207584 -0.06122754  0.34937182 -0.14442782
  0.24082495  0.00314116 -0.02727957 -0.10058521  0.08937195 -0.10589194
  0.09529642 -0.25983393  0.31575984  0.01184396 -0.15881701  0.06078873
  0.42437616 -0.35763347  0.10161748 -0.07511104 -0.0257348   0.11426537
 -0.13832323  0.23816134  0.39073735  0.10125421 -0.35809067  0.21841122
  0.10389362 -0.16881444]",0
"[-0.40915155 -0.0952799   0.1791473  -0.43172202 -0.21406469  0.0854953
  0.46764627  0.41532412 -0.63952667 -0.58886755 -1.7259831  -0.36485183
 -0.66867894  0.26626256 -1.4168596   0.4527312   0.18373385  0.79833144
 -0.46028984 -0.6011114  -0.06194171  0.09534846  0.68898755  0.7091839
 -0.11063689  1.2714577  -0.3742256  -1.1301435  -0.93998003  0.55136997
 -0.16779411  0.34504557  0.20293231  0.64806855  0.3398589   1.2861105
  0.37188676  1.0242523   0.91677916  1.214218   -0.3482471  -0.33281782
  0.04390305  0.11620985  0.69074094 -0.77541894  0.31987596 -1.1345608
  0.41643253  0.04338849]",0
"[-0.54145676 -0.17774089 -0.26620284 -0.05685309  0.20452963 -0.3688162
  0.8072214   0.19148153 -0.04145806  0.4049212  -0.5886089  -0.23503521
  0.38858294  0.27951366  0.04600672  0.97918224  0.42314664  0.20372538
  0.24425204 -0.52422    -0.19186911  0.6362258   0.49522692 -0.11352395
  0.35133272 -0.22982319 -0.15418091 -0.03003193 -0.68147445 -0.31753027
  0.11609391  0.4778661  -0.6183602  -0.40407655 -0.34467235  0.1019012
  0.14639214 -0.01436722  0.02589984 -0.21029973 -0.23944278 -0.16171288
  0.04888462 -0.17535846  0.7415942  -0.03008568  0.34831977 -0.25685737
  0.09511285  0.20252927]",0
"[ 0.09626205  0.41494367 -0.10394686  0.0461537   0.28684285 -0.39800352
  0.19966993  0.3071222  -0.32316545  0.06934272 -0.07508173 -0.04986553
  0.08924262  0.26864895 -0.18817428  0.00216907  0.12052591 -0.17508583
 -0.6320151  -0.33229962 -0.03374662 -0.05771235 -0.01817572  0.33636346
 -0.2340349   0.2824145  -0.04783589 -0.5173352   0.0595617  -0.05509174
  0.01884101  0.16011651  0.04794342  0.26465484 -0.22188549  0.2883541
  0.36155716  0.10373539 -0.0915252   0.090831   -0.11771236 -0.30656192
  0.24255249 -0.29434982  0.63725144  0.0148646  -0.15127054 -0.6191648
 -0.26815888  0.18804272]",0
"[-0.45320478  0.4480723   0.0635289   0.03440452 -0.4311413  -0.5753731
 -0.20753096  0.8522876   0.01713035 -0.11720566 -0.30138567  0.28768048
  0.50506747  0.4631288   0.18000276 -0.09771458 -0.17771429 -0.04179331
  0.17325342  0.08384106  0.23894806  0.51351637  0.4738463   0.57400215
  0.26164132 -0.06534369  0.5185161  -0.28254354 -1.0347244  -0.46923876
 -0.2902647  -0.44934008 -0.6037736   0.09496685 -0.04771395 -0.18850702
  0.3238163   0.25724086 -0.10457566 -0.5740793   0.32234773 -0.37616056
 -0.14488643  0.02663698  0.95550454  0.09614615  0.49136794 -0.0784536
  0.51071787  0.41642165]",0
"[-0.79543406  0.9205316   0.4100182  -0.3108692  -0.04215702 -0.03275291
  0.8261465   0.556162    0.18824273  0.7254637  -0.19169375 -0.3098238
  0.94052243  0.28714556 -0.21326476 -0.05738383 -0.51028764  0.816204
  0.19503568 -0.2593086   0.25875852 -0.3723732   0.40712285  1.0039468
  0.27473482  0.2705667   0.4602073  -0.6132044   0.05880243 -0.5409259
 -0.13529637  0.08445807 -0.3769578  -0.12222127  0.4593097   0.6730706
  1.1058763   0.3439395  -0.59152514 -0.10475311  0.65171105 -0.33994853
 -0.15634024  0.15777554  0.33937362 -0.192473    0.04013355 -0.00724712
  0.19575123 -0.19964893]",0
"[-0.15341368  0.59712386  0.2351755   0.06138261 -0.6722998   0.44905314
  0.6466824   0.7772975  -0.7690806  -0.08935841 -0.7760879  -0.10383835
  0.1398883  -0.31074867 -0.68573356  0.6717732   0.67075634  0.55411655
 -0.74270946 -0.12096203  0.38725436  0.13576876  0.64005655 -0.27495924
  0.6714805  -0.8603247  -0.04207649 -0.32924506 -0.34565014  0.0191612
  0.20697881  0.21983303 -0.1129487  -0.27404407  0.27082264  0.08294719
 -0.51667804  0.38521034  0.13386661 -0.07978676  0.34523538 -0.26247934
  0.35456946 -0.40642336  0.8734911  -0.19237162 -0.42427173 -0.49973193
  0.22846912  0.28235853]",0
"[ 0.04905941  0.270645    0.3462178  -1.1939367   0.14296603 -0.9925954
  0.23524754 -0.12107868 -0.81842715 -0.18237886 -0.50274634  0.01947881
  0.8391869  -0.317281   -0.37318173  0.01397082  0.20349036  0.95339
 -0.9436549  -0.4797633   0.05852275  0.34106484  0.82605433  0.11688808
  0.85188687  0.03980699  0.2131601   0.03308648 -0.56920373 -0.47549206
 -0.32420066 -0.14271437 -0.22489263  1.201362   -0.36616853  0.06620868
  0.46210018  0.03262084 -0.38289607 -0.31057444 -0.03162501 -0.01611892
 -0.08751209 -0.14524446  1.0616728   0.22126609 -0.36200958  0.42772657
 -0.61127734 -0.3668568 ]",0
"[-0.10888787 -0.13086303 -0.3542977  -0.28496268 -0.5544196   0.11887135
  0.2147546   0.9204298  -0.85597193 -0.3780756  -0.98740417  0.30662122
  0.5211447   0.6818106  -0.66506463  0.3136161   0.8222321   0.26942137
 -0.11507434 -0.47345105  0.43959942  0.43348476  0.13188761 -0.5784297
  0.24932964  0.2779122   0.04271671  0.3475369  -0.6307729   0.51164013
 -0.06634414  0.09029312 -0.17726605  0.64601624  0.09511334  0.03678212
 -0.55978596  0.86017007  0.5471427  -0.10745803 -0.23376982  0.07199686
  0.20192713 -0.3233555   1.4098617  -0.09142004  0.15996735 -0.3715069
  0.46196717  0.1573982 ]",0
"[-0.28249273 -0.25623474  0.01349234 -0.5425184   0.8006526  -0.23050126
  0.11965368 -0.20504384  0.5777891   0.8116977  -0.5523108   0.6698274
  0.70050037  0.91761786  0.13558386  0.67434597 -0.21004288 -0.535624
 -0.15148103  0.30780736 -0.29659358  0.15535161  0.44322225 -0.35771328
 -0.11825037  0.2568274   0.28186256 -0.7766167  -0.62515104  0.3253691
  0.11471288  0.5035413  -0.4971818  -0.7381483  -0.82289433 -0.19147715
  0.36314043 -0.3111845  -0.22451556 -0.5589811  -0.9773519   0.78634965
  0.22623745  0.6457814   0.37735334 -0.24131353  0.22058263  0.06728232
  0.16754414  0.42265573]",0
"[-0.23515819  0.02315972 -0.47060814 -0.56497276 -0.87242866  0.24538031
  0.26953596  0.9323851  -0.9685896   0.01134751 -1.236548    0.26084042
  0.39296582  0.6151805  -0.72874767  0.48058268  0.714869    0.3189506
 -0.20665908 -0.7789415   0.5406071   0.40485844  0.09441841 -0.7690363
  0.29266334  0.54265076  0.11228791  0.29982156 -0.57705843  0.23127992
  0.0573831   0.3041366   0.0940975   0.68748975 -0.01996607  0.26808274
 -0.6034082   0.79748344  0.95744526  0.03986635 -0.36932087  0.43126044
 -0.12575324 -0.11086173  1.4110523  -0.43728393  0.32386953 -0.04132193
  0.38802165 -0.044017  ]",0
"[-0.23573616  0.08863533  0.3266335   0.33272833  0.03630752 -0.10616253
  0.38518712 -0.02688956  0.05272756 -0.69173706 -0.24358186  0.28389478
  0.1291514  -0.08515333 -0.42728692 -0.5205511   0.35973808  0.5399892
 -0.2868397   0.10503633  0.2940803   0.07105668 -0.0124416  -0.0720809
  0.15290084 -0.07197769 -0.16898601 -0.28763944 -0.46312764  0.53165233
  0.41626796 -0.32779512 -0.1252906  -0.22708644  0.07599014 -0.6500288
 -0.66674954  0.9199225   0.37157026 -0.10612953 -0.17225485  0.11542634
 -0.00213579  0.2722017   0.4367287  -0.21878318 -0.2736792  -0.39488506
  0.19311245 -0.266313  ]",0
"[-1.5452752e-04 -5.7920092e-01  6.5945220e-01 -4.0640381e-01
 -4.9421030e-01 -3.0692089e-01 -2.3704451e-01  8.2197702e-01
 -1.2136903e+00 -8.4944773e-01 -3.2655662e-01 -2.3964666e-01
  5.9875883e-02  1.2344606e-02 -5.4767329e-01  3.7414002e-01
  4.2749482e-01 -4.0174118e-01 -8.0664623e-01 -1.3872674e-02
  5.6449497e-01  3.5981739e-01  6.5063483e-01  2.1581030e-01
  5.4304034e-01 -3.4485278e-01 -3.1232598e-01 -3.0489426e-02
 -6.2219572e-01 -4.6332422e-01 -8.1023222e-01  6.4231443e-01
  4.8031610e-01 -1.4905807e-01  6.6881798e-02  4.4581518e-01
 -1.6881970e-01 -2.7687964e-01 -2.3916993e-01 -5.2868718e-01
  2.4334916e-01  6.2191519e-03  7.8665912e-02 -4.5976794e-01
  1.2064985e+00  1.7623612e-01 -5.3083964e-02 -3.6138844e-01
  7.9307872e-01  4.4121704e-01]",0
"[-0.51608795  0.56674796  0.7929923   0.6090008   0.06087075 -0.05551395
  0.39253932  0.6095819  -0.5630686   0.05475099 -0.07620829 -0.50723827
 -0.3881325  -0.06817324 -0.20583698 -0.6704101   0.81050175  0.9663401
 -0.43518445 -0.2733478   0.32143152  0.01550005  0.8187868   1.2891634
  0.02962373 -0.3176066   0.45567873 -0.5664233  -0.15082783 -0.30801767
  0.5550775   0.23866983 -0.69342744 -0.07017809 -0.01950026  0.07232693
  0.36685115  0.25676122  0.7446465   0.74389297  0.17866218 -0.07859339
 -0.03514106  0.1444583   0.52863204 -0.5536957  -0.8569897  -0.40972543
  1.0954607   0.10175917]",0
"[-0.02717951  0.02314209  0.26684007  0.15277599 -0.5861882   0.3990524
  0.06706713  0.12046834 -0.46983427 -0.10116856 -0.26516068  0.15196833
 -0.12799475  0.31544167 -0.2785969   0.09516552  0.47068825  0.12032183
 -0.5214037   0.06317933  0.27396992  0.24088688  0.5749613   0.21147083
  0.642979   -0.56878936  0.23544675  0.17951141 -0.2350688   0.30357692
  0.2522736   0.8919568  -0.15331912 -0.12048851 -0.09283215  0.1679239
  0.15374756 -0.35763228 -0.26445615 -0.18207517  0.00881131 -0.04435041
 -0.03224941  0.04574641 -0.10189444 -1.1169257  -0.12264112 -0.00602474
  0.719739    0.10689588]",0
"[ 0.07887062  0.07378658  0.11319578 -0.18590324 -0.19902226 -0.1205059
  0.38373587  0.2938933  -0.32835853  0.06885565 -0.29331234 -0.1172699
  0.17297553  0.08663642  0.13290596  0.13327734  0.03291474  0.00318371
 -0.26136446 -0.20670918  0.19944873  0.05635574  0.31595284 -0.11158874
  0.09034464 -0.24699287  0.11940559  0.08221936 -0.02390551 -0.02533934
  0.03743964  0.04477701 -0.05917816  0.19208147  0.10548118  0.01008439
  0.10596454  0.12504956 -0.00416139 -0.21711996  0.41491386 -0.12248002
 -0.08098695 -0.04921171  0.18800828  0.25419793 -0.02753224 -0.00849047
  0.11126537  0.03738096]",0
"[ 0.4715899  -0.44778562 -0.23126504 -0.47444555  0.12190397 -0.71569383
  0.75394505  0.22347099 -0.58653355 -0.35546392  0.10873993 -0.46414292
 -0.03462194 -0.03007019  0.12179068  0.00084574  0.03230647 -0.1622136
 -0.419288   -0.04730488  0.44756523  0.4628282   0.30403215 -0.04508965
 -0.0275517   0.45890605 -0.21466573 -0.07880236 -0.0989562  -0.36127222
  0.0542122   0.08574139  0.17857873  0.43699625 -0.15365927  0.26421276
  0.27523908  0.4800736   0.00586257 -0.15904552 -0.27557042 -0.13513957
  0.02563168  0.11089206  0.1258898   0.5626243  -0.1758595   0.1129882
  0.12076931  0.78512746]",0
"[-0.42036894 -0.6042484  -0.14041054 -0.07055441 -0.31246707 -0.13601291
  0.15182279  0.00432034 -0.969948   -0.12225106 -0.05762615 -0.36555296
  0.23751806  0.13063234 -0.00966724  0.24644713  0.18681312 -0.84933704
 -0.23675504  0.41564727  1.1466316   0.11787817 -0.09059624 -0.03003621
  0.04026446 -0.22831583 -0.58647907 -0.44041982 -0.13529684 -0.33867875
  0.20175357  0.4466647  -0.20547204 -0.26464617  0.2477388   0.5515722
 -0.05407635  1.3556589   0.36923835 -0.7089963   0.19938195 -0.7700347
 -0.6503658   0.01251061  0.09668296  0.22732675 -0.24439128 -0.62603074
  0.01555431  0.6840046 ]",1
"[ 0.12141582 -0.27937973  0.20966797  0.02556787 -0.30370793 -0.23489092
 -0.00653862  0.40649328 -0.95116764  0.01745884  0.03921944  0.16787048
 -0.08069012  0.22369486  0.3328858  -0.22213142  0.33722398 -0.16663866
 -0.6067178   0.3240191   0.7235951   0.13473952  0.63721305  0.02100781
 -0.24051476  0.5992756  -0.8817064   0.11761137  0.20329523 -0.01871868
  0.43181774 -0.13943686  0.01278092 -0.03335724 -0.24635646 -0.06273407
 -0.06245273  0.46616453  0.48302478 -0.06302645 -0.38362086  0.35909814
 -0.2971116  -0.26270977 -0.42781395  0.41418716 -0.13609552 -0.40445697
  0.3791341  -0.02879809]",0
"[-0.33948547  0.8211474  -0.9302823  -0.36475575 -1.254857    0.8888563
  0.5214509   1.6472033  -0.84898746  0.7777589  -1.3212341   0.01526784
  0.5426893   0.48968947 -0.82332677  0.17220972  0.40796793  0.61948574
 -0.71291715 -0.39114034 -0.15101022  0.42004997  0.47797957  0.49365243
 -0.6129762   0.11890295 -1.0146406   0.6654472  -0.62111586  0.2103872
 -0.05273566  0.3507479  -0.41071433  1.1777599   0.53124315  0.8033547
  0.08957883  0.17486107  0.6670034   0.50806695 -0.1508206  -1.094749
 -0.17089026 -1.419347    1.0118859   0.31193206  0.7988488  -0.4913945
  0.5764217  -0.4868546 ]",0
"[-0.1537029  -0.15056288  0.09728048  0.04504595 -0.23927984 -0.23655409
  0.15174876 -0.15873474 -0.3025175   0.09354935  0.24934182 -0.28071627
  0.01303528  0.1874868  -0.0529856  -0.02665183 -0.06794593  0.00057253
 -0.23876779 -0.2969319   0.03087182  0.27230844  0.27074626 -0.29393852
 -0.04677251  0.18801053 -0.20569403  0.02091225 -0.06453987 -0.25680378
  0.00470877 -0.25970533 -0.13151658 -0.07747348  0.14139767  0.39158452
  0.32312557  0.20499463  0.36434898 -0.24746218  0.45488888 -0.52644616
 -0.19687523 -0.2633853   0.42439714  0.34842348  0.14430635 -0.34310886
  0.26021993  0.07298844]",0
